action,assigned,bandwidth,cfgattr,cfgobj,cfgpath,cfgtid,community,cpu,date,dhcp_msg,disk,disklograte,dstip,dstport,duration,eventtime,fazlograte,field,freediskstorage,from,gateway,hostname,interface,ip,lease,level,logdesc,logid,mac,mem,method,msg,mtu,name,new_value,old_value,profile,reason,role,scope,server,setuprate,sn,srcip,srcport,state,status,stitch,stitchaction,subtype,sysuptime,time,total,totalsession,trigger,type,tz,ui,used,user,uuid,vd,version,waninfo
perf-stats,,2781/1979,,,,,,0,2024-07-16,,0,0,,,,1721108326776165753,0,,0,,,,,,,notice,System performance statistics,0100040704,,29,,"Performance statistics: average CPU: 0, memory:  29, concurrent sessions:  8313, setup-rate: 52",,,,,,,,,,52,,,,,,,,system,56517,06:38:47,,8313,,event,+0100,,,,,root,,"name=port6,bytes=25873004083/5683535660,packets=24318770/11392348;"
perf-stats,,3639/2342,,,,,,0,2024-07-16,,0,0,,,,1721108026772867314,0,,0,,,,,,,notice,System performance statistics,0100040704,,29,,"Performance statistics: average CPU: 0, memory:  29, concurrent sessions:  8003, setup-rate: 72",,,,,,,,,,72,,,,,,,,system,56217,06:33:47,,8003,,event,+0100,,,,,root,,"name=port6,bytes=25788987630/5679214980,packets=24241084/11354353;"
logout,,,,,,,,,2024-07-16,,,,10.119.0.1,,4,1721107807771999730,,,,,,,,,,information,Admin logout successful,0100032003,,,ssh,Administrator adel logged out from ssh(10.119.22.100),,,,,,exit,,,,,1721107803,10.119.22.100,,,success,,,system,,06:30:08,,,,event,+0100,ssh(10.119.22.100),,adel,,root,,
login,,,,,,,,,2024-07-16,,,,10.119.0.1,,,1721107803134827357,,,,,,,,,,information,Admin login successful,0100032001,,,ssh,Administrator adel logged in successfully from ssh(10.119.22.100),,,,,super_admin,none,,,,,1721107803,10.119.22.100,,,success,,,system,,06:30:03,,,,event,+0100,ssh(10.119.22.100),,adel,,root,,
perf-stats,,4443/2915,,,,,,0,2024-07-16,,0,0,,,,1721107726772630689,0,,0,,,,,,,notice,System performance statistics,0100040704,,29,,"Performance statistics: average CPU: 0, memory:  29, concurrent sessions:  8300, setup-rate: 79",,,,,,,,,,79,,,,,,,,system,55917,06:28:47,,8300,,event,+0100,,,,,root,,"name=port6,bytes=25716598627/5672401943,packets=24171224/11317702;"
,,,,,,,,,2024-07-16,,,,,,,1721107693095128323,,,,,,,,,,notice,FortiGate update succeeded,0100041000,,,,Fortigate scheduled update fcni=yes fdni=yes fsci=yes from 173.243.140.6:443,,,,,,,,,,,,,,,update,,,system,,06:28:13,,,,event,+0100,,,,,root,,
perf-stats,,3886/2702,,,,,,0,2024-07-16,,0,0,,,,1721107426773152213,0,,0,,,,,,,notice,System performance statistics,0100040704,,29,,"Performance statistics: average CPU: 0, memory:  29, concurrent sessions:  7884, setup-rate: 48",,,,,,,,,,48,,,,,,,,system,55617,06:23:47,,7884,,event,+0100,,,,,root,,"name=port6,bytes=25641886905/5668279355,packets=24101615/11283672;"
perf-stats,,3732/2438,,,,,,0,2024-07-16,,0,0,,,,1721107126768109510,0,,0,,,,,,,notice,System performance statistics,0100040704,,29,,"Performance statistics: average CPU: 0, memory:  29, concurrent sessions:  8705, setup-rate: 44",,,,,,,,,,44,,,,,,,,system,55317,06:18:47,,8705,,event,+0100,,,,,root,,"name=port6,bytes=25569891034/5664040120,packets=24032001/11247751;"
perf-stats,,2981/1845,,,,,,0,2024-07-16,,0,0,,,,1721106826761801647,0,,0,,,,,,,notice,System performance statistics,0100040704,,29,,"Performance statistics: average CPU: 0, memory:  29, concurrent sessions:  11031, setup-rate: 15",,,,,,,,,,15,,,,,,,,system,55017,06:13:47,,11031,,event,+0100,,,,,root,,"name=port6,bytes=25493876386/5659756130,packets=23958826/11211403;"
perf-stats,,3200/2086,,,,,,0,2024-07-16,,0,0,,,,1721106526759981524,0,,0,,,,,,,notice,System performance statistics,0100040704,,29,,"Performance statistics: average CPU: 0, memory:  29, concurrent sessions:  11018, setup-rate: 34",,,,,,,,,,34,,,,,,,,system,54717,06:08:47,,11018,,event,+0100,,,,,root,,"name=port6,bytes=25406579163/5655087738,packets=23877419/11172549;"
perf-stats,,2781/2049,,,,,,0,2024-07-16,,0,0,,,,1721106226761956822,0,,0,,,,,,,notice,System performance statistics,0100040704,,29,,"Performance statistics: average CPU: 0, memory:  29, concurrent sessions:  8122, setup-rate: 25",,,,,,,,,,25,,,,,,,,system,54417,06:03:47,,8122,,event,+0100,,,,,root,,"name=port6,bytes=25316477995/5650049741,packets=23794185/11130652;"
,,,,,,,,,2024-07-16,,,,,,,1721105931191797638,,,,,,,port1,,,information,DHCP statistics,0100026003,,,,DHCP statistics,,,,,,,,,,,,,,,,,,system,,05:58:51,171,,,event,+0100,,0,,,root,,
,,,,,,,,,2024-07-16,,,,,,,1721105931191796622,,,,,,,mgmt,,,information,DHCP statistics,0100026003,,,,DHCP statistics,,,,,,,,,,,,,,,,,,system,,05:58:51,101,,,event,+0100,,0,,,root,,
,,,,,,,,,2024-07-16,,,,,,,1721105931191795400,,,,,,,fortilink,,,information,DHCP statistics,0100026003,,,,DHCP statistics,,,,,,,,,,,,,,,,,,system,,05:58:51,253,,,event,+0100,,0,,,root,,
,,,,,,,,,2024-07-16,,,,,,,1721105931191793552,,,,,,,VLAN-2,,,information,DHCP statistics,0100026003,,,,DHCP statistics,,,,,,,,,,,,,,,,,,system,,05:58:51,21,,,event,+0100,,21,,,root,,
perf-stats,,1897/1439,,,,,,0,2024-07-16,,0,0,,,,1721105926766989813,0,,0,,,,,,,notice,System performance statistics,0100040704,,29,,"Performance statistics: average CPU: 0, memory:  29, concurrent sessions:  8370, setup-rate: 30",,,,,,,,,,30,,,,,,,,system,54117,05:58:47,,8370,,event,+0100,,,,,root,,"name=port6,bytes=25239896012/5641947397,packets=23717253/11086794;"
update,,,,,,,,,2024-07-16,,,,,,,1721105919450055366,,,,,,,,,,notice,Scanunit reloaded AV Database,0100022813,,,,scanunit=manager pid=3314 cause='signal' AV database reload requested 1 times by updated (pid 3316) successful,,,,,,,,,,,,,,,,,,system,,05:58:39,,,,event,+0100,,,,,root,,
,,,,,,,,,2024-07-16,,,,,,,1721105898422765166,,,,,,,,,,notice,FortiGate update succeeded,0100041000,,,,Fortigate scheduled update fcni=yes fdni=yes fsci=yes virdb(92.05850) etdb(92.05850) exdb(1.00000) avai(2.17155) mmdb(92.05850) from 173.243.140.6:443,,,,,,,,,,,,,,,update,,,system,,05:58:18,,,,event,+0100,,,,,root,,
perf-stats,,2816/2068,,,,,,0,2024-07-16,,0,0,,,,1721105626767964643,0,,0,,,,,,,notice,System performance statistics,0100040704,,29,,"Performance statistics: average CPU: 0, memory:  29, concurrent sessions:  10008, setup-rate: 45",,,,,,,,,,45,,,,,,,,system,53817,05:53:47,,10008,,event,+0100,,,,,root,,"name=port6,bytes=25158514555/5631744766,packets=23633477/11038739;"
perf-stats,,2736/1489,,,,,,0,2024-07-16,,0,0,,,,1721105326762366290,0,,0,,,,,,,notice,System performance statistics,0100040704,,29,,"Performance statistics: average CPU: 0, memory:  29, concurrent sessions:  8365, setup-rate: 27",,,,,,,,,,27,,,,,,,,system,53517,05:48:47,,8365,,event,+0100,,,,,root,,"name=port6,bytes=25073960405/5620417773,packets=23547513/10987352;"
perf-stats,,3725/2958,,,,,,0,2024-07-16,,0,0,,,,1721105026767890530,0,,0,,,,,,,notice,System performance statistics,0100040704,,29,,"Performance statistics: average CPU: 0, memory:  29, concurrent sessions:  14006, setup-rate: 57",,,,,,,,,,57,,,,,,,,system,53217,05:43:47,,14006,,event,+0100,,,,,root,,"name=port6,bytes=24987090826/5614366871,packets=23462962/10944769;"
perf-stats,,2025/1230,,,,,,0,2024-07-16,,0,0,,,,1721104726767831621,0,,0,,,,,,,notice,System performance statistics,0100040704,,29,,"Performance statistics: average CPU: 0, memory:  29, concurrent sessions:  8150, setup-rate: 39",,,,,,,,,,39,,,,,,,,system,52917,05:38:47,,8150,,event,+0100,,,,,root,,"name=port6,bytes=24886957390/5590600605,packets=23358709/10883944;"
perf-stats,,2550/2079,,,,,,0,2024-07-16,,0,0,,,,1721104426758312811,0,,0,,,,,,,notice,System performance statistics,0100040704,,29,,"Performance statistics: average CPU: 0, memory:  29, concurrent sessions:  8104, setup-rate: 39",,,,,,,,,,39,,,,,,,,system,52617,05:33:47,,8104,,event,+0100,,,,,root,,"name=port6,bytes=24811788691/5585668312,packets=23283876/10841791;"
perf-stats,,4482/3537,,,,,,0,2024-07-16,,0,0,,,,1721104126758815136,0,,0,,,,,,,notice,System performance statistics,0100040704,,29,,"Performance statistics: average CPU: 0, memory:  29, concurrent sessions:  8280, setup-rate: 108",,,,,,,,,,108,,,,,,,,system,52317,05:28:47,,8280,,event,+0100,,,,,root,,"name=port6,bytes=24719197674/5580028868,packets=23193898/10792427;"
,,,,,,,,,2024-07-16,,,,,,,1721104091003885775,,,,,,,,,,notice,FortiGate update succeeded,0100041000,,,,Fortigate scheduled update fcni=yes fdni=yes fsci=yes from 173.243.140.6:443,,,,,,,,,,,,,,,update,,,system,,05:28:11,,,,event,+0100,,,,,root,,
perf-stats,,2724/2027,,,,,,0,2024-07-16,,0,0,,,,1721103826763229091,0,,0,,,,,,,notice,System performance statistics,0100040704,,29,,"Performance statistics: average CPU: 0, memory:  29, concurrent sessions:  11474, setup-rate: 68",,,,,,,,,,68,,,,,,,,system,52017,05:23:47,,11474,,event,+0100,,,,,root,,"name=port6,bytes=24635479820/5572866256,packets=23108336/10742883;"
perf-stats,,3428/2324,,,,,,0,2024-07-16,,0,0,,,,1721103526763814502,0,,0,,,,,,,notice,System performance statistics,0100040704,,29,,"Performance statistics: average CPU: 0, memory:  29, concurrent sessions:  8306, setup-rate: 59",,,,,,,,,,59,,,,,,,,system,51717,05:18:47,,8306,,event,+0100,,,,,root,,"name=port6,bytes=24547943763/5567396458,packets=23024020/10697044;"
perf-stats,,2884/1438,,,,,,0,2024-07-16,,0,0,,,,1721103226758091221,0,,0,,,,,,,notice,System performance statistics,0100040704,,29,,"Performance statistics: average CPU: 0, memory:  29, concurrent sessions:  10998, setup-rate: 52",,,,,,,,,,52,,,,,,,,system,51417,05:13:47,,10998,,event,+0100,,,,,root,,"name=port6,bytes=24467434430/5561890389,packets=22943019/10652055;"
perf-stats,,3865/2824,,,,,,0,2024-07-16,,0,0,,,,1721102926760824097,0,,0,,,,,,,notice,System performance statistics,0100040704,,29,,"Performance statistics: average CPU: 0, memory:  29, concurrent sessions:  8322, setup-rate: 64",,,,,,,,,,64,,,,,,,,system,51117,05:08:47,,8322,,event,+0100,,,,,root,,"name=port6,bytes=24377148010/5556059841,packets=22855027/10603966;"
perf-stats,,4139/2757,,,,,,0,2024-07-16,,0,0,,,,1721102626764147847,0,,0,,,,,,,notice,System performance statistics,0100040704,,29,,"Performance statistics: average CPU: 0, memory:  29, concurrent sessions:  12325, setup-rate: 87",,,,,,,,,,87,,,,,,,,system,50817,05:03:47,,12325,,event,+0100,,,,,root,,"name=port6,bytes=24296195755/5550801220,packets=22774032/10559869;"
,,,,,,,,,2024-07-16,,,,,,,1721102331166932804,,,,,,,port1,,,information,DHCP statistics,0100026003,,,,DHCP statistics,,,,,,,,,,,,,,,,,,system,,04:58:51,171,,,event,+0100,,0,,,root,,
,,,,,,,,,2024-07-16,,,,,,,1721102331166931825,,,,,,,mgmt,,,information,DHCP statistics,0100026003,,,,DHCP statistics,,,,,,,,,,,,,,,,,,system,,04:58:51,101,,,event,+0100,,0,,,root,,
,,,,,,,,,2024-07-16,,,,,,,1721102331166930642,,,,,,,fortilink,,,information,DHCP statistics,0100026003,,,,DHCP statistics,,,,,,,,,,,,,,,,,,system,,04:58:51,253,,,event,+0100,,0,,,root,,
,,,,,,,,,2024-07-16,,,,,,,1721102331166927401,,,,,,,VLAN-2,,,information,DHCP statistics,0100026003,,,,DHCP statistics,,,,,,,,,,,,,,,,,,system,,04:58:51,21,,,event,+0100,,21,,,root,,
perf-stats,,6834/5785,,,,,,0,2024-07-16,,0,0,,,,1721102326763009167,0,,0,,,,,,,notice,System performance statistics,0100040704,,29,,"Performance statistics: average CPU: 0, memory:  29, concurrent sessions:  9059, setup-rate: 107",,,,,,,,,,107,,,,,,,,system,50517,04:58:47,,9059,,event,+0100,,,,,root,,"name=port6,bytes=24184319362/5507222631,packets=22649726/10484255;"
update,,,,,,,,,2024-07-16,,,,,,,1721102317811139192,,,,,,,,,,notice,Scanunit reloaded AV Database,0100022813,,,,scanunit=manager pid=3314 cause='signal' AV database reload requested 1 times by updated (pid 3316) successful,,,,,,,,,,,,,,,,,,system,,04:58:38,,,,event,+0100,,,,,root,,
,,,,,,,,,2024-07-16,,,,,,,1721102296864601393,,,,,,,,,,notice,FortiGate update succeeded,0100041000,,,,Fortigate scheduled update fcni=yes fdni=yes fsci=yes virdb(92.05849) etdb(92.05849) exdb(1.00000) avai(2.17154) mmdb(92.05849) from 173.243.140.6:443,,,,,,,,,,,,,,,update,,,system,,04:58:17,,,,event,+0100,,,,,root,,
perf-stats,,4685/3727,,,,,,0,2024-07-16,,0,0,,,,1721102026765611556,0,,0,,,,,,,notice,System performance statistics,0100040704,,29,,"Performance statistics: average CPU: 0, memory:  29, concurrent sessions:  8119, setup-rate: 33",,,,,,,,,,33,,,,,,,,system,50217,04:53:47,,8119,,event,+0100,,,,,root,,"name=port6,bytes=24104463708/5441686462,packets=22542826/10402586;"
perf-stats,,4878/3624,,,,,,0,2024-07-16,,0,0,,,,1721101726762063059,0,,0,,,,,,,notice,System performance statistics,0100040704,,29,,"Performance statistics: average CPU: 0, memory:  29, concurrent sessions:  8258, setup-rate: 58",,,,,,,,,,58,,,,,,,,system,49917,04:48:47,,8258,,event,+0100,,,,,root,,"name=port6,bytes=24022854460/5391916623,packets=22441008/10329984;"
perf-stats,,4642/3587,,,,,,0,2024-07-16,,0,0,,,,1721101426760334339,0,,0,,,,,,,notice,System performance statistics,0100040704,,29,,"Performance statistics: average CPU: 0, memory:  29, concurrent sessions:  8133, setup-rate: 71",,,,,,,,,,71,,,,,,,,system,49617,04:43:47,,8133,,event,+0100,,,,,root,,"name=port6,bytes=23943125753/5350862923,packets=22345008/10263985;"
perf-stats,,2766/1914,,,,,,0,2024-07-16,,0,0,,,,1721101126764399757,0,,0,,,,,,,notice,System performance statistics,0100040704,,29,,"Performance statistics: average CPU: 0, memory:  29, concurrent sessions:  8757, setup-rate: 49",,,,,,,,,,49,,,,,,,,system,49317,04:38:47,,8757,,event,+0100,,,,,root,,"name=port6,bytes=23864316432/5332074183,packets=22260732/10213377;"
perf-stats,,2557/1374,,,,,,0,2024-07-16,,0,0,,,,1721100826758118043,0,,0,,,,,,,notice,System performance statistics,0100040704,,29,,"Performance statistics: average CPU: 0, memory:  29, concurrent sessions:  10090, setup-rate: 44",,,,,,,,,,44,,,,,,,,system,49017,04:33:47,,10090,,event,+0100,,,,,root,,"name=port6,bytes=23770923410/5327101151,packets=22172272/10169757;"
perf-stats,,3189/2426,,,,,,0,2024-07-16,,0,0,,,,1721100526750504900,0,,0,,,,,,,notice,System performance statistics,0100040704,,29,,"Performance statistics: average CPU: 0, memory:  29, concurrent sessions:  9347, setup-rate: 86",,,,,,,,,,86,,,,,,,,system,48717,04:28:47,,9347,,event,+0100,,,,,root,,"name=port6,bytes=23667496342/5321634055,packets=22075734/10121503;"
,,,,,,,,,2024-07-16,,,,,,,1721100490585366274,,,,,,,,,,notice,FortiGate update succeeded,0100041000,,,,Fortigate scheduled update fcni=yes fdni=yes fsci=yes from 173.243.142.6:443,,,,,,,,,,,,,,,update,,,system,,04:28:11,,,,event,+0100,,,,,root,,
perf-stats,,3569/2143,,,,,,0,2024-07-16,,0,0,,,,1721100226748203861,0,,0,,,,,,,notice,System performance statistics,0100040704,,29,,"Performance statistics: average CPU: 0, memory:  29, concurrent sessions:  9102, setup-rate: 51",,,,,,,,,,51,,,,,,,,system,48417,04:23:47,,9102,,event,+0100,,,,,root,,"name=port6,bytes=23583361509/5316320078,packets=21994401/10078526;"
perf-stats,,4390/3028,,,,,,0,2024-07-16,,0,0,,,,1721099926750004493,0,,0,,,,,,,notice,System performance statistics,0100040704,,29,,"Performance statistics: average CPU: 0, memory:  29, concurrent sessions:  8278, setup-rate: 53",,,,,,,,,,53,,,,,,,,system,48117,04:18:47,,8278,,event,+0100,,,,,root,,"name=port6,bytes=23498939145/5311295685,packets=21912853/10034893;"
perf-stats,,4496/2488,,,,,,0,2024-07-16,,0,0,,,,1721099626753866818,0,,0,,,,,,,notice,System performance statistics,0100040704,,29,,"Performance statistics: average CPU: 0, memory:  29, concurrent sessions:  15839, setup-rate: 34",,,,,,,,,,34,,,,,,,,system,47817,04:13:47,,15839,,event,+0100,,,,,root,,"name=port6,bytes=23408071296/5305399142,packets=21826599/9992557;"
perf-stats,,7688/5469,,,,,,0,2024-07-16,,0,0,,,,1721099326754732614,0,,0,,,,,,,notice,System performance statistics,0100040704,,29,,"Performance statistics: average CPU: 0, memory:  29, concurrent sessions:  18702, setup-rate: 156",,,,,,,,,,156,,,,,,,,system,47517,04:08:47,,18702,,event,+0100,,,,,root,,"name=port6,bytes=23251805527/5299668199,packets=21690850/9942274;"
perf-stats,,5322/3751,,,,,,0,2024-07-16,,0,0,,,,1721099026755337578,0,,0,,,,,,,notice,System performance statistics,0100040704,,29,,"Performance statistics: average CPU: 0, memory:  29, concurrent sessions:  20177, setup-rate: 105",,,,,,,,,,105,,,,,,,,system,47217,04:03:47,,20177,,event,+0100,,,,,root,,"name=port6,bytes=23090277137/5293517173,packets=21549117/9886772;"
update,,,,,,,,,2024-07-16,,,,,,,1721098747910294240,,,,,,,,,,notice,Scanunit reloaded AV Database,0100022813,,,,scanunit=manager pid=3314 cause='signal' AV database reload requested 1 times by updated (pid 3316) successful,,,,,,,,,,,,,,,,,,system,,03:59:08,,,,event,+0100,,,,,root,,
,,,,,,,,,2024-07-16,,,,,,,1721098731157126386,,,,,,,port1,,,information,DHCP statistics,0100026003,,,,DHCP statistics,,,,,,,,,,,,,,,,,,system,,03:58:51,171,,,event,+0100,,0,,,root,,
,,,,,,,,,2024-07-16,,,,,,,1721098731157125371,,,,,,,mgmt,,,information,DHCP statistics,0100026003,,,,DHCP statistics,,,,,,,,,,,,,,,,,,system,,03:58:51,101,,,event,+0100,,0,,,root,,
,,,,,,,,,2024-07-16,,,,,,,1721098731157124145,,,,,,,fortilink,,,information,DHCP statistics,0100026003,,,,DHCP statistics,,,,,,,,,,,,,,,,,,system,,03:58:51,253,,,event,+0100,,0,,,root,,
,,,,,,,,,2024-07-16,,,,,,,1721098731157121447,,,,,,,VLAN-2,,,information,DHCP statistics,0100026003,,,,DHCP statistics,,,,,,,,,,,,,,,,,,system,,03:58:51,21,,,event,+0100,,21,,,root,,
,,,,,,,,,2024-07-16,,,,,,,1721098726960634536,,,,,,,,,,notice,FortiGate update succeeded,0100041000,,,,Fortigate scheduled update fcni=yes fdni=yes fsci=yes virdb(92.05848) etdb(92.05848) exdb(1.00000) avai(2.17154) mmdb(92.05848) from 173.243.140.6:443,,,,,,,,,,,,,,,update,,,system,,03:58:47,,,,event,+0100,,,,,root,,
perf-stats,,22570/19461,,,,,,5,2024-07-16,,0,0,,,,1721098726750052042,0,,0,,,,,,,notice,System performance statistics,0100040704,,30,,"Performance statistics: average CPU: 5, memory:  30, concurrent sessions:  17998, setup-rate: 85",,,,,,,,,,85,,,,,,,,system,46917,03:58:47,,17998,,event,+0100,,,,,root,,"name=port6,bytes=22924035545/5208023610,packets=21385409/9782348;"
perf-stats,,4254/2605,,,,,,0,2024-07-16,,0,0,,,,1721098426749930675,0,,0,,,,,,,notice,System performance statistics,0100040704,,30,,"Performance statistics: average CPU: 0, memory:  30, concurrent sessions:  20126, setup-rate: 103",,,,,,,,,,103,,,,,,,,system,46617,03:53:47,,20126,,event,+0100,,,,,root,,"name=port6,bytes=22756108198/5143904185,packets=21223525/9692319;"
